description.sold_price,description.baths,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,property.sqft,property_age,basement,central_air,community_outdoor_space,community_security_features,dining_room,dishwasher,fireplace,forced_air,garage_1_or_more,garage_2_or_more,hardwood_floors,laundry_room,recreation_facilities,shopping,single_story,two_or_more_stories,washer_dryer
42900.0,3.0,2.0,2.0,3.0,townhomes,62703,-89.636826,39.718815,Springfield,IL,1532.0,51.0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
42000.0,2.0,0.0,2.0,2.0,single_family,62703,-89.644472,39.772564,Springfield,IL,4033.0,105.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
214000.0,2.0,2.0,1.0,3.0,single_family,62712,-89.586271,39.752428,Springfield,IL,6534.0,20.0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1
3800.0,0.0,0.0,0.0,4.0,land,62703,-89.627975,39.771624,Springfield,IL,6316.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300000.0,2.0,3.0,1.0,3.0,single_family,62712,-89.65223509090909,39.76779086363637,Springfield,IL,14810.0,22.0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0
4500.0,0.0,0.0,0.0,4.0,land,62703,-89.646568,39.781624,Springfield,IL,6098.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250000.0,2.0,2.0,1.0,3.0,single_family,62712,-89.632644,39.705491,Springfield,IL,14810.0,30.0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0
94500.0,1.0,0.0,1.0,2.0,single_family,62703,-89.648138,39.771068,Springfield,IL,5663.0,102.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
20700.0,1.0,0.0,1.0,3.0,single_family,62704,-89.657237,39.791673,Springfield,IL,5189.0,105.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127000.0,1.0,0.0,1.0,2.0,single_family,46218,-86.110509,39.80749,Indianapolis,IN,4704.0,75.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
231650.0,1.0,2.0,1.0,2.0,single_family,46220,-86.129697,39.858092,Indianapolis,IN,6534.0,69.0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0
140000.0,2.0,2.0,2.0,3.0,condos,46254,-86.245264,39.861332,Indianapolis,IN,6970.0,52.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
269000.0,2.0,2.0,1.0,3.0,single_family,46229,-85.976031,39.794741,Indianapolis,IN,7405.0,32.0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0
315000.0,3.0,2.0,2.0,3.0,single_family,46234,-86.346314,39.846078,Indianapolis,IN,15246.0,21.0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0
385000.0,2.0,2.0,2.0,3.0,single_family,46239,-85.955319,39.75633,Indianapolis,IN,25265.0,22.0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0
161500.0,2.0,1.0,2.0,2.0,condos,46214,-86.286387,39.816283,Indianapolis,IN,2614.0,39.0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
310000.0,3.0,2.0,2.0,4.0,single_family,46229,-85.971933,39.766487,Indianapolis,IN,10890.0,22.0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0
220000.0,3.0,2.0,2.0,3.0,single_family,46221,-86.265719,39.661575,Indianapolis,IN,9583.0,24.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
75000.0,1.0,2.0,2.0,2.0,single_family,46218,-86.115265,39.791472,Indianapolis,IN,6970.0,71.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
220000.0,2.0,2.0,1.0,3.0,single_family,46235,-85.96598,39.861372,Indianapolis,IN,6970.0,18.0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0
330000.0,4.0,2.0,2.0,4.0,single_family,46228,-86.220686,39.860082,Indianapolis,IN,10890.0,32.0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
325000.0,3.0,2.0,2.0,3.0,single_family,46231,-86.327823,39.736368,Indianapolis,IN,13068.0,22.0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0
69000.0,1.0,0.0,2.0,2.0,condos,46229,-85.988918,39.806379,Indianapolis,IN,1012.0,52.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
281000.0,3.0,2.0,2.0,3.0,single_family,46217,-86.215861,39.658421,Indianapolis,IN,11326.0,20.0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0
85000.0,2.0,1.0,1.0,2.0,single_family,46241,-86.252313,39.750198,Indianapolis,IN,7405.0,105.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100000.0,1.0,0.0,1.0,3.0,single_family,46218,-86.109341,39.808644,Indianapolis,IN,4704.0,100.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
261000.0,1.0,1.0,1.0,3.0,single_family,46220,-86.125892,39.873511,Indianapolis,IN,12197.0,75.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
323000.0,3.0,2.0,2.0,3.0,condos,46239,-85.996483,39.700359,Indianapolis,IN,2119.0,3.0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
92500.0,1.0,0.0,1.0,2.0,single_family,46218,-86.109336,39.808356,Indianapolis,IN,4792.0,101.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
160000.0,1.0,0.0,1.0,2.0,single_family,46241,-86.256974,39.746846,Indianapolis,IN,6534.0,105.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
421000.0,4.0,2.0,1.0,3.0,single_family,46227,-86.154231,39.672308,Indianapolis,IN,15682.0,32.0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
360000.0,3.0,2.0,2.0,4.0,single_family,46239,-86.026437,39.701857,Indianapolis,IN,13068.0,4.0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
280000.0,1.0,2.0,1.0,2.0,single_family,46220,-86.136494,39.852632,Indianapolis,IN,8960.0,77.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
218829.0,2.0,2.0,1.0,3.0,single_family,46214,-86.280659,39.76944,Indianapolis,IN,15246.0,66.0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
143500.0,2.0,0.0,2.0,3.0,single_family,46208,-86.182654,39.812634,Indianapolis,IN,2178.0,105.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
165900.0,1.0,1.0,1.0,3.0,single_family,46224,-86.262104,39.818395,Indianapolis,IN,6534.0,63.0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
530000.0,4.0,2.0,2.0,3.0,single_family,46226,-86.10222,39.843263,Indianapolis,IN,7492.0,29.0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0
145000.0,1.0,1.0,1.0,3.0,single_family,46226,-86.040133,39.842862,Lawrence,IN,7841.0,66.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
236000.0,2.0,2.0,2.0,3.0,single_family,46228,-86.223994,39.832449,Indianapolis,IN,7841.0,37.0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0
265000.0,3.0,2.0,2.0,4.0,single_family,46228,-86.222978,39.834371,Indianapolis,IN,14375.0,36.0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0
158000.0,1.0,1.0,1.0,3.0,single_family,46227,-86.106428,39.653836,Indianapolis,IN,8712.0,44.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
240000.0,2.0,2.0,1.0,2.0,condos,46217,-86.205306,39.657737,Indianapolis,IN,1590.0,18.0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0
322000.0,1.0,1.0,1.0,2.0,single_family,46220,-86.13853,39.863624,Indianapolis,IN,3485.0,85.0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0
235000.0,2.0,2.0,1.0,3.0,single_family,46221,-86.26074,39.656578,Indianapolis,IN,7841.0,20.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
300000.0,3.0,1.0,2.0,2.0,single_family,46201,-86.134367,39.770266,Indianapolis,IN,2178.0,5.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
330000.0,2.0,1.0,2.0,4.0,single_family,46220,-86.125143,39.873411,Indianapolis,IN,9583.0,73.0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0
140000.0,2.0,2.0,1.0,4.0,single_family,46219,-86.010917,39.787725,Indianapolis,IN,14810.0,65.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
210000.0,4.0,1.0,0.0,3.0,townhomes,46250,-86.063685,39.927518,Indianapolis,IN,871.0,40.0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
163000.0,2.0,2.0,2.0,2.0,condos,46254,-86.273211,39.85156,Indianapolis,IN,3049.0,36.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
655000.0,2.0,2.0,1.0,3.0,single_family,46259,-86.011359,39.651046,Indianapolis,IN,304920.0,38.0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0
340000.0,3.0,2.0,2.0,4.0,single_family,46220,-86.061771,39.877804,Indianapolis,IN,16988.0,60.0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0
263000.0,2.0,0.0,2.0,4.0,single_family,40601,-84.84462,38.207657,Frankfort,KY,2111.0,39.0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0
299500.0,3.0,2.0,2.0,4.0,single_family,40601,-84.785796,38.181752,Frankfort,KY,6077.0,20.0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0
115000.0,3.0,0.0,2.0,4.0,single_family,40601,-84.881017,38.192446,Frankfort,KY,7318.0,27.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
290000.0,3.0,2.0,1.0,3.0,single_family,40601,-84.900083,38.156009,Frankfort,KY,8712.0,25.0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0
220000.0,2.0,2.0,1.0,2.0,condos,40601,-84.780853,38.175007,Frankfort,KY,1485.0,17.0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0
412000.0,3.0,2.0,1.0,4.0,single_family,40601,-84.790193,38.187513,Frankfort,KY,4004.0,18.0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0
292000.0,2.0,2.0,1.0,3.0,single_family,40601,-84.889669,38.151322,Frankfort,KY,1540.0,27.0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0
425000.0,4.0,0.0,2.0,3.0,single_family,40601,-84.787594,38.179198,Frankfort,KY,9191.0,34.0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0
275000.0,2.0,0.0,1.0,3.0,single_family,40601,-84.981361,38.295242,Frankfort,KY,236966.0,9.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
325000.0,3.0,2.0,2.0,4.0,single_family,40601,-84.792098,38.181983,Frankfort,KY,8843.0,31.0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0
35000.0,1.0,0.0,1.0,2.0,single_family,40601,-84.872549,38.188782,Frankfort,KY,1750.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
345000.0,4.0,0.0,2.0,8.0,multi_family,40601,-84.905614,38.174445,Frankfort,KY,9750.0,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
184900.0,2.0,0.0,1.0,3.0,single_family,40601,-84.933383,38.10642,Frankfort,KY,34848.0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
350000.0,2.0,0.0,2.0,3.0,single_family,40601,-84.880917,38.200344,Frankfort,KY,11021.0,27.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
60000.0,1.0,0.0,1.0,2.0,single_family,40601,-84.857892,38.19788,Frankfort,KY,7500.0,27.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
250000.0,2.0,1.0,2.0,4.0,single_family,40601,-84.897079,38.15497,Frankfort,KY,7841.0,25.0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
164900.0,2.0,0.0,1.0,2.0,single_family,40601,-84.916163,38.174461,Frankfort,KY,30231.0,60.0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0
169900.0,1.0,0.0,1.0,2.0,single_family,40601,-84.842208,38.203454,Frankfort,KY,800.0,27.0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0
415000.0,5.0,0.0,2.0,4.0,single_family,40601,-84.826202,38.205458,Frankfort,KY,3656.0,53.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
195000.0,2.0,0.0,1.0,3.0,single_family,40601,-84.920708,38.243524,Frankfort,KY,287060.0,21.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
190000.0,3.0,1.0,2.0,2.0,townhomes,40601,-84.817319,38.208648,Frankfort,KY,2526.0,5.0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0
125000.0,2.0,0.0,1.0,3.0,single_family,40601,-84.866074,38.268757,Frankfort,KY,43560.0,27.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258000.0,2.0,0.0,2.0,3.0,single_family,40601,-84.793805,38.186852,Frankfort,KY,22695.0,85.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
200000.0,1.0,0.0,1.0,3.0,single_family,40601,-84.892363,38.298978,Frankfort,KY,220849.0,49.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
637500.0,3.0,2.0,2.0,4.0,single_family,40601,-84.780033,38.269275,Frankfort,KY,333887.0,25.0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0
179000.0,2.0,0.0,1.0,3.0,mobile,40601,-85.018948,38.187247,Frankfort,KY,145490.0,26.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
318000.0,3.0,2.0,2.0,3.0,single_family,40601,-84.844504,38.226395,Frankfort,KY,11238.0,21.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
125000.0,1.0,0.0,1.0,3.0,single_family,40601,-84.960334,38.109638,Frankfort,KY,87120.0,27.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
125000.0,1.0,0.0,1.0,3.0,single_family,40601,-84.93201,38.140001,Frankfort,KY,1000.0,50.0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
225000.0,2.0,2.0,1.0,3.0,single_family,40601,-84.794159,38.177092,Frankfort,KY,1332.0,11.0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
138000.0,1.0,0.0,1.0,3.0,single_family,40601,-84.847106,38.198555,Frankfort,KY,8125.0,27.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
260000.0,3.0,2.0,1.0,3.0,single_family,40601,-84.907285,38.170451,Frankfort,KY,12197.0,27.0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0
133000.0,3.0,0.0,1.0,3.0,single_family,40601,-84.863918,38.203593,Frankfort,KY,9000.0,27.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
318000.0,2.0,0.0,2.0,4.0,multi_family,40601,-84.877374,38.187216,Frankfort,KY,9000.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
205500.0,2.0,0.0,1.0,4.0,single_family,40601,-84.888143,38.176858,Frankfort,KY,436.0,52.0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1
405000.0,2.0,2.0,1.0,4.0,single_family,40601,-84.739115,38.235115,Frankfort,KY,346302.0,27.0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0
293000.0,3.0,0.0,2.0,4.0,single_family,40601,-84.882687,38.174484,Frankfort,KY,26484.0,64.0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0
215000.0,4.0,0.0,1.0,4.0,multi_family,40601,-84.840039,38.223457,Frankfort,KY,2030.0,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
245000.0,2.0,0.0,1.0,3.0,single_family,40601,-84.898062,38.155715,Frankfort,KY,6534.0,24.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
340000.0,4.0,0.0,2.0,4.0,single_family,40601,-84.881833,38.171291,Frankfort,KY,14985.0,65.0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0
430000.0,4.0,0.0,2.0,3.0,single_family,40601,-84.847376,38.227002,Frankfort,KY,11979.0,21.0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
175550.0,2.0,0.0,1.0,4.0,single_family,40601,-84.864634,38.187809,Frankfort,KY,36024.0,27.0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
165000.0,2.0,0.0,1.0,3.0,single_family,40601,-84.934682,38.112934,Frankfort,KY,1445.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
253000.0,2.0,0.0,2.0,3.0,single_family,40601,-84.844425,38.204942,Frankfort,KY,7405.0,27.0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0
1000000.0,2.0,0.0,1.0,3.0,single_family,40601,-84.877161,38.370614,Frankfort,KY,4994590.0,25.0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0
665000.0,5.0,2.0,2.0,4.0,single_family,40601,-84.873327,38.269479,Frankfort,KY,165964.0,38.0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1
630000.0,2.0,2.0,0.0,2.0,single_family,2136,-71.115623,42.246702,Boston,MA,9927.0,70.0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
760000.0,2.0,0.0,3.0,2.0,condos,2134,-71.128883,42.359554,Boston,MA,1620.0,39.0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1
1220000.0,3.0,0.0,3.0,7.0,multi_family,2128,-71.006343,42.385194,Boston,MA,3600.0,105.0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
2125000.0,3.0,2.0,1.0,2.0,condos,2118,-71.065636,42.346626,Boston,MA,1541.0,4.0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1
558000.0,1.0,1.0,1.0,1.0,condos,2135,-71.138008,42.363663,Boston,MA,662.0,7.0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1
740000.0,3.0,0.0,3.0,5.0,multi_family,2125,-71.064444,42.314923,Boston,MA,5177.0,130.0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
12500000.0,3.0,2.0,1.0,3.0,condos,2199,-71.08165,42.348709,Boston,MA,3392.0,17.0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1
335000.0,1.0,0.0,1.0,1.0,condos,2134,-71.137428,42.34742,Boston,MA,470.0,60.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
1159000.0,1.0,2.0,1.0,1.0,condos,2210,-71.042984,42.345181,Boston,MA,1497.0,105.0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
1560000.0,2.0,0.0,1.0,3.0,condos,2116,-71.07103,42.3484,Boston,MA,1450.0,121.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
637500.0,2.0,0.0,1.0,2.0,condos,2125,-71.056564,42.322468,Boston,MA,1015.0,105.0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1
950000.0,2.0,0.0,2.0,3.0,condos,2129,-71.070122,42.379463,Boston,MA,1528.0,150.0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1
1925000.0,3.0,1.0,1.0,3.0,condos,2111,-71.063736,42.353951,Boston,MA,2029.0,22.0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1
610000.0,1.0,0.0,1.0,2.0,condos,2118,-71.070213,42.337505,Boston,MA,640.0,115.0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0
825000.0,3.0,1.0,6.0,7.0,multi_family,2136,-71.118775,42.255461,Boston,MA,6600.0,105.0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0
891000.0,3.0,0.0,6.0,7.0,multi_family,2119,-71.078112,42.323231,Boston,MA,4540.0,125.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
360000.0,1.0,0.0,1.0,1.0,condos,2130,-71.10183,42.322334,Boston,MA,6297.0,90.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
400000.0,1.0,0.0,0.0,3.0,single_family,2126,-71.075242,42.272959,Boston,MA,2404.0,105.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
910000.0,1.0,0.0,1.0,2.0,condos,2118,-71.07457,42.336948,Boston,MA,880.0,115.0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
3999999.0,3.0,1.0,1.0,2.0,condos,2116,-71.069901,42.351826,Boston,MA,2126.0,37.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2350000.0,6.0,0.0,10.0,12.0,multi_family,2130,-71.111062,42.312627,Boston,MA,5990.0,105.0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
621000.0,1.0,1.0,0.0,2.0,single_family,2132,-71.143746,42.293648,Boston,MA,10454.0,80.0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
1100000.0,2.0,1.0,1.0,2.0,condos,2210,-71.052269,42.354099,Boston,MA,1132.0,19.0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1
1437500.0,2.0,0.0,3.0,3.0,condos,2113,-71.056579,42.36735,Boston,MA,1698.0,125.0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1
1279000.0,1.0,1.0,1.0,1.0,condos,2210,-71.043648,42.350506,Boston,MA,842.0,5.0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
1000000.0,2.0,2.0,3.0,5.0,multi_family,2135,-71.173363,42.349308,Boston,MA,8600.0,108.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
589000.0,2.0,0.0,0.0,5.0,single_family,2136,-71.103255,42.267658,Boston,MA,3200.0,100.0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1
420000.0,1.0,0.0,1.0,2.0,condos,2128,-71.027206,42.380959,Boston,MA,791.0,125.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
550000.0,1.0,0.0,1.0,2.0,condos,2125,-71.059082,42.324905,Boston,MA,9583.0,115.0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1
670000.0,3.0,0.0,0.0,8.0,single_family,2125,-71.074338,42.313872,Boston,MA,5575.0,105.0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0
490000.0,1.0,0.0,1.0,2.0,condos,2122,-71.047043,42.285877,Boston,MA,882.0,125.0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
585000.0,2.0,0.0,1.0,3.0,condos,2124,-71.067093,42.276917,Boston,MA,1238.0,135.0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1
2300000.0,3.0,2.0,1.0,3.0,condos,2210,-71.043602,42.350491,Boston,MA,1494.0,7.0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
1760000.0,4.0,2.0,0.0,4.0,single_family,2130,-71.123295,42.308386,Boston,MA,10454.0,87.0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1
556000.0,2.0,0.0,0.0,3.0,single_family,2124,-71.064369,42.280557,Boston,MA,2597.0,59.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
485000.0,1.0,0.0,1.0,1.0,condos,2128,-71.039482,42.379814,Boston,MA,3500.0,115.0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1
665000.0,3.0,0.0,2.0,3.0,condos,2122,-71.064278,42.303051,Boston,MA,1359.0,100.0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0
2100000.0,3.0,0.0,1.0,2.0,condos,2210,-71.052269,42.354099,Boston,MA,1840.0,19.0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
560000.0,1.0,1.0,1.0,1.0,condos,2135,-71.138008,42.363663,Boston,MA,736.0,7.0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1
770000.0,1.0,0.0,1.0,1.0,condos,2215,-71.091049,42.348591,Boston,MA,790.0,115.0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
675000.0,2.0,1.0,1.0,2.0,condos,2132,-71.169029,42.293785,Boston,MA,1200.0,36.0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
1100000.0,4.0,0.0,6.0,9.0,multi_family,2124,-71.07209,42.28257,Boston,MA,3641.0,120.0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0
1000000.0,4.0,1.0,3.0,11.0,multi_family,2126,-71.092255,42.283043,Boston,MA,3600.0,120.0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1
1465000.0,3.0,0.0,6.0,5.0,multi_family,2128,-71.033775,42.376034,Boston,MA,2342.0,125.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1690000.0,4.0,0.0,8.0,6.0,multi_family,2113,-71.056142,42.364537,Boston,MA,897.0,135.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1500000.0,4.0,0.0,4.0,6.0,townhomes,21401,-76.49173,38.975868,Annapolis,MD,2415.0,125.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1500000.0,0.0,0.0,0.0,5.0,multi_family,21401,-76.491643,38.975775,Annapolis,MD,2415.0,125.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
635000.0,2.0,1.0,1.0,2.0,condos,21401,-76.59082,38.974304,Annapolis,MD,1945.0,17.0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
375000.0,3.0,0.0,2.0,3.0,condos,21401,-76.527311,38.994443,Annapolis,MD,1640.0,23.0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1
433000.0,2.0,0.0,1.0,3.0,single_family,21409,-76.445718,39.043057,Annapolis,MD,9000.0,60.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
810000.0,3.0,2.0,3.0,5.0,single_family,21401,-76.554262,39.004459,Annapolis,MD,85813.0,39.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
599000.0,3.0,0.0,2.0,4.0,single_family,21403,-76.490913,38.94141,Annapolis,MD,15660.0,47.0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1
777000.0,4.0,0.0,1.0,6.0,single_family,21401,-76.550551,39.004569,Annapolis,MD,33105.0,39.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
460000.0,3.0,2.0,3.0,3.0,single_family,21403,-76.463164,38.922477,Annapolis,MD,7500.0,33.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
289900.0,3.0,0.0,3.0,3.0,condos,21403,-76.506462,38.952835,Annapolis,MD,1620.0,26.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
